Id,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Category
269,77120,44516.34682,89046.05288,1295.616,1388.16,1573.248,1419.008,1974.272,246.784,1357.312,1326.464,1172.224,1449.856,1727.488,1480.704,1110.528,1264.768,925.44,1203.072,802.048,1141.376,863.744,1048.832,1017.984,740.352,1079.68,678.656,956.288,987.136,339.328,709.504,616.96,771.2,832.896,370.176,894.592,524.416,401.024,1233.92,586.112,493.568,431.872,462.72,308.48,647.808,277.632,185.088,555.264,154.24,215.936,123.392,92.544,61.696,1964,32,308480,10000,63690.90336,1.527275592,0.073059025,1.512151522,63658.1857,1.527331829,0.072923234,1.512278705,11,25,12,22,2,2021,11,25,12,22,2,2021,1
270,77120,44516.34682,89046.05288,894.592,1511.552,1604.096,2375.296,431.872,1881.728,2190.208,1480.704,1974.272,2221.056,493.568,1203.072,462.72,1264.768,709.504,740.352,1110.528,1295.616,925.44,1634.944,1357.312,2313.6,1017.984,1172.224,1048.832,1079.68,586.112,771.2,1326.464,1141.376,802.048,277.632,1233.92,863.744,832.896,524.416,678.656,987.136,616.96,555.264,956.288,215.936,154.24,308.48,185.088,339.328,123.392,92.544,30.848,61.696,3357,32,308480,10000,63662.18738,1.527224503,0.072921305,1.512361062,63677.74585,1.527187999,0.073032683,1.512249508,11,25,12,22,2,2021,11,25,12,22,2,2021,1
271,77122.25,44517.6456,89048.65083,1634.9917,339.3379,1665.8406,1419.0494,925.467,1388.2005,832.9203,1264.8049,1172.2582,1110.5604,1295.6538,1511.5961,1326.5027,1604.1428,462.7335,1449.8983,1727.5384,524.4313,1203.1071,1018.0137,1357.3516,1079.7115,1141.4093,1048.8626,987.1648,616.978,802.0714,894.6181,740.3736,493.5824,863.7692,308.489,771.2225,401.0357,586.1291,956.3159,678.6758,709.5247,431.8846,647.8269,555.2802,370.1868,277.6401,215.9423,185.0934,154.2445,246.7912,123.3956,92.5467,61.6978,1791,32,308489,10000,63668.22778,1.527228639,0.073141801,1.512083411,63672.95139,1.527263314,0.07307966,1.512134968,11,25,13,22,2,2021,11,25,13,22,2,2021,0
272,77120,44516.34682,89046.05288,1419.008,2005.12,1079.68,1048.832,1388.16,1789.184,1480.704,339.328,1110.528,1881.728,1542.4,586.112,1974.272,1203.072,1141.376,616.96,1264.768,308.48,771.2,740.352,987.136,1758.336,1233.92,1017.984,802.048,863.744,1326.464,1172.224,709.504,555.264,647.808,832.896,678.656,925.44,894.592,401.024,185.088,431.872,524.416,370.176,462.72,215.936,277.632,493.568,154.24,246.784,123.392,92.544,30.848,61.696,2860,32,308480,10000,63677.67961,1.527423737,0.073018465,1.512092135,63691.07927,1.527275712,0.073096751,1.5121045,11,25,13,22,2,2021,11,25,13,22,2,2021,0
273,77120,44516.34682,89046.05288,987.136,97942.4,1079.68,1048.832,802.048,1665.792,2498.688,1326.464,1974.272,894.592,2313.6,1881.728,2375.296,1573.248,1295.616,1820.032,1357.312,1449.856,2591.232,2436.992,1789.184,431.872,956.288,1110.528,1141.376,2529.536,863.744,2776.32,555.264,1480.704,1542.4,2560.384,2652.928,832.896,925.44,740.352,678.656,1604.096,771.2,1634.944,647.808,1264.768,709.504,1511.552,616.96,339.328,246.784,92.544,61.696,30.848,3715,32,308480,10000,63669.53595,1.52730814,0.072992203,1.512210483,63662.63038,1.527382033,0.073016499,1.512125447,11,25,14,22,2,2021,11,25,14,22,2,2021,0
274,77122.25,44517.6456,89048.65083,1110.5604,1542.445,1604.1428,1419.0494,1573.2939,1820.0851,1264.8049,1388.2005,1172.2582,1480.7472,1357.3516,1326.5027,1295.6538,925.467,1079.7115,586.1291,771.2225,1018.0137,647.8269,863.7692,894.6181,832.9203,1203.1071,678.6758,740.3736,555.2802,1048.8626,1141.4093,987.1648,339.3379,956.3159,802.0714,524.4313,616.978,1233.956,462.7335,431.8846,493.5824,308.489,709.5247,370.1868,277.6401,401.0357,215.9423,185.0934,154.2445,123.3956,30.8489,92.5467,61.6978,2123,32,308489,10000,63691.82555,1.527197645,0.073256587,1.511963639,63678.6673,1.527110036,0.0732302,1.512061585,11,25,14,22,2,2021,11,25,14,22,2,2021,0
275,77122.25,44517.6456,89048.65083,1850.934,1696.6895,1542.445,1141.4093,1758.3873,1388.2005,1172.2582,1727.5384,555.2802,586.1291,308.489,956.3159,1573.2939,1357.3516,1233.956,1449.8983,1203.1071,277.6401,1295.6538,740.3736,894.6181,863.7692,802.0714,1110.5604,987.1648,771.2225,1264.8049,709.5247,431.8846,1048.8626,1018.0137,1480.7472,925.467,678.6758,401.0357,1079.7115,616.978,462.7335,493.5824,524.4313,185.0934,215.9423,370.1868,647.8269,154.2445,123.3956,246.7912,92.5467,30.8489,61.6978,3037,32,308489,10000,63667.67177,1.527259701,0.073022519,1.512208766,63664.94912,1.527415059,0.073083765,1.512017446,11,25,15,22,2,2021,11,25,15,22,2,2021,0
276,77117.5,44514.90373,89043.16628,2251.831,2097.596,1141.339,1758.279,1418.962,555.246,2035.902,1696.585,1480.656,1819.973,802.022,1542.35,1295.574,462.705,987.104,894.563,1604.044,1326.421,2375.219,1573.197,1727.432,709.481,1264.727,863.716,925.41,1048.798,1172.186,771.175,832.869,1079.645,1511.503,678.634,339.317,1110.492,616.94,431.858,740.328,308.47,647.787,370.164,277.623,401.011,185.082,215.929,154.235,246.776,123.388,92.541,30.847,61.694,2982,32,308470,10000,63669.62476,1.527339642,0.073011276,1.512163366,63667.28303,1.527463815,0.072939005,1.512161207,11,25,15,22,2,2021,11,25,15,22,2,2021,0
277,77120,44516.34682,89046.05288,1912.576,1511.552,1357.312,1573.248,1789.184,1665.792,1449.856,1419.008,1542.4,1264.768,1388.16,555.264,1172.224,586.112,1203.072,1295.616,1141.376,1233.92,1079.68,832.896,740.352,401.024,1048.832,894.592,370.176,863.744,925.44,1017.984,987.136,802.048,678.656,1110.528,709.504,431.872,956.288,524.416,771.2,462.72,616.96,493.568,277.632,308.48,185.088,215.936,339.328,246.784,154.24,123.392,92.544,61.696,1570,32,308480,10000,63667.83424,1.527306977,0.073057394,1.512130248,63673.44924,1.527232214,0.073186381,1.512025302,11,25,15,22,2,2021,11,25,16,22,2,2021,0
278,77122.25,44517.6456,89048.65083,1203.1071,1048.8626,1696.6895,1388.2005,1110.5604,1480.7472,1172.2582,740.3736,1511.5961,1233.956,1665.8406,1326.5027,1018.0137,555.2802,1634.9917,462.7335,1079.7115,709.5247,1295.6538,493.5824,1542.445,1419.0494,987.1648,956.3159,863.7692,771.2225,1357.3516,1264.8049,894.6181,832.9203,524.4313,925.467,802.0714,616.978,370.1868,586.1291,678.6758,308.489,431.8846,401.0357,647.8269,215.9423,185.0934,277.6401,339.3379,154.2445,123.3956,30.8489,92.5467,61.6978,2331,32,308489,10000,63681.45826,1.527269133,0.073183714,1.512001241,63667.9026,1.527071202,0.073072063,1.512287646,11,25,16,22,2,2021,11,25,16,22,2,2021,0
279,77120,44516.34682,89046.05288,1573.248,1604.096,1634.944,1542.4,1758.336,1326.464,1419.008,832.896,1295.616,1203.072,1233.92,339.328,1820.032,1388.16,1357.312,1141.376,1172.224,1048.832,1264.768,1079.68,709.504,894.592,956.288,1110.528,987.136,616.96,740.352,925.44,802.048,863.744,647.808,462.72,1017.984,524.416,586.112,771.2,678.656,277.632,555.264,493.568,401.024,431.872,370.176,308.48,185.088,215.936,154.24,123.392,92.544,61.696,1636,32,308480,10000,63670.78176,1.527261829,0.073259301,1.511912706,63684.11538,1.527349537,0.073108513,1.512035156,11,25,16,22,2,2021,11,25,16,22,2,2021,0
280,77117.5,44514.90373,89043.16628,1665.738,1110.492,1357.268,709.481,1295.574,555.246,1604.044,1634.891,1048.798,1542.35,586.093,1573.197,894.563,863.716,1017.951,647.787,1449.809,1172.186,1388.115,1233.88,1418.962,1326.421,1079.645,740.328,832.869,771.175,616.94,1203.033,987.104,925.41,1141.339,401.011,370.164,524.399,339.317,431.858,802.022,462.705,678.634,956.257,493.552,277.623,308.47,215.929,185.082,154.235,30.847,123.388,92.541,61.694,2076,32,308470,10000,63668.02787,1.527385716,0.073098936,1.512020292,63673.89734,1.52738972,0.073282305,1.511789731,11,25,17,22,2,2021,11,25,17,22,2,2021,0
281,77122.25,44517.6456,89048.65083,1018.0137,2005.1785,1203.1071,616.978,1573.2939,987.1648,1634.9917,462.7335,1696.6895,802.0714,1820.0851,2251.9697,1974.3296,2128.5741,431.8846,2097.7252,524.4313,1141.4093,2529.6098,1419.0494,493.5824,1295.6538,2159.423,2653.0054,1110.5604,1449.8983,771.2225,1480.7472,1511.5961,709.5247,1542.445,401.0357,1326.5027,97945.2575,154.2445,863.7692,1604.1428,1079.7115,1357.3516,1727.5384,1172.2582,894.6181,925.467,370.1868,647.8269,185.0934,123.3956,92.5467,30.8489,61.6978,3521,32,308489,10000,63673.23168,1.527310666,0.073139764,1.512025101,63672.54138,1.527263033,0.07299165,1.512244717,11,25,17,22,2,2021,11,25,17,22,2,2021,0
282,77120,44516.34682,89046.05288,1974.272,1233.92,1048.832,1511.552,1573.248,956.288,1203.072,1449.856,1480.704,1419.008,894.592,1110.528,987.136,1357.312,493.568,462.72,1141.376,1017.984,555.264,1295.616,1727.488,1326.464,771.2,1079.68,1264.768,586.112,832.896,1172.224,802.048,616.96,709.504,863.744,740.352,524.416,678.656,925.44,277.632,401.024,308.48,647.808,431.872,339.328,370.176,215.936,185.088,154.24,246.784,123.392,92.544,61.696,1665,32,308480,10000,63672.99686,1.527310505,0.073089413,1.512087813,63674.62312,1.527233018,0.073008057,1.512246633,11,25,18,22,2,2021,11,25,18,22,2,2021,0
283,77117.5,44514.90373,89043.16628,1696.585,1542.35,1295.574,1604.044,1665.738,1418.962,1388.115,1511.503,925.41,1233.88,1357.268,555.246,1079.645,1017.951,1203.033,1264.727,802.022,1326.421,246.776,1048.798,987.104,1172.186,894.563,431.858,740.328,586.093,616.94,678.634,956.257,863.716,1141.339,771.175,709.481,493.552,832.869,524.399,647.787,370.164,277.623,215.929,30.847,339.317,462.705,401.011,308.47,185.082,154.235,123.388,92.541,61.694,2240,32,308470,10000,63651.40401,1.52716994,0.073189343,1.512067874,63668.18255,1.527181444,0.073132104,1.512130569,11,25,18,22,2,2021,11,25,18,22,2,2021,0
284,77117.5,44514.90373,89043.16628,1850.82,1480.656,1418.962,1203.033,956.257,1048.798,1696.585,1573.197,524.399,1233.88,586.093,1017.951,1141.339,1819.973,1634.891,1388.115,1449.809,863.716,1604.044,2035.902,462.705,1079.645,987.104,431.858,339.317,894.563,616.94,1110.492,709.481,802.022,925.41,1357.268,154.235,771.175,740.328,678.634,401.011,647.787,832.869,493.552,308.47,370.164,277.623,185.082,246.776,215.929,123.388,92.541,30.847,61.694,3492,32,308470,10000,63652.99876,1.527092408,0.073956716,1.511172297,63687.199,1.527005875,0.073766653,1.511471755,11,25,19,22,2,2021,11,25,19,22,2,2021,1
285,77122.25,44517.6456,89048.65083,1110.5604,987.1648,2498.7609,1048.8626,2529.6098,1604.1428,586.1291,1573.2939,2282.8186,1511.5961,2251.9697,2128.5741,1850.934,1326.5027,2406.2142,1789.2362,1634.9917,2776.401,1727.5384,2437.0631,431.8846,956.3159,1079.7115,1264.8049,2375.3653,1912.6318,1665.8406,1419.0494,2344.5164,1820.0851,925.467,1203.1071,1881.7829,1018.0137,894.6181,1542.445,678.6758,370.1868,1758.3873,401.0357,709.5247,740.3736,771.2225,616.978,555.2802,92.5467,832.9203,647.8269,61.6978,30.8489,3630,32,308489,10000,63677.11408,1.527564823,0.072896949,1.512138807,63673.43865,1.527342247,0.073184113,1.51194663,11,25,19,22,2,2021,11,25,19,22,2,2021,1
286,77120,44516.34682,89046.05288,1820.032,956.288,1789.184,1850.88,1974.272,2035.968,1727.488,1511.552,1264.768,1141.376,647.808,1326.464,1480.704,987.136,894.592,1172.224,1233.92,1110.528,1449.856,1048.832,1203.072,1419.008,586.112,1017.984,863.744,709.504,925.44,1079.68,771.2,555.264,740.352,832.896,431.872,802.048,524.416,678.656,616.96,462.72,493.568,308.48,277.632,401.024,215.936,370.176,246.784,185.088,154.24,123.392,92.544,61.696,2052,32,308480,10000,63668.66945,1.527260384,0.073236414,1.511942217,63668.80942,1.527464854,0.072835981,1.51228848,11,25,19,22,2,2021,11,25,19,22,2,2021,1
287,77120,44516.34682,89046.05288,1172.224,1141.376,1634.944,956.288,1789.184,1326.464,1542.4,1357.312,1727.488,1233.92,1665.792,1048.832,678.656,1480.704,925.44,1017.984,740.352,1079.68,1203.072,1449.856,1820.032,1110.528,771.2,401.024,863.744,894.592,987.136,647.808,493.568,431.872,709.504,832.896,616.96,524.416,802.048,586.112,462.72,370.176,308.48,185.088,555.264,339.328,277.632,246.784,215.936,154.24,123.392,92.544,30.848,61.696,2671,32,308480,10000,63675.45716,1.52718643,0.073186928,1.512058621,63659.51224,1.527065435,0.073207928,1.51212257,11,25,20,22,2,2021,11,25,20,22,2,2021,0
288,77117.5,44514.90373,89043.16628,370.164,1511.503,1449.809,1634.891,1172.186,1110.492,1696.585,709.481,1388.115,832.869,1418.962,1079.645,925.41,1233.88,1326.421,1203.033,1141.339,1048.798,555.246,1017.951,1295.574,1264.727,678.634,956.257,1542.35,647.787,524.399,586.093,1357.268,863.716,894.563,802.022,740.328,987.104,493.552,771.175,616.94,462.705,431.858,401.011,308.47,277.623,185.082,339.317,215.929,154.235,246.776,123.388,92.541,61.694,1622,32,308470,10000,63675.76835,1.527265241,0.073253554,1.511917322,63674.21159,1.52759429,0.072919634,1.512088934,11,25,20,22,2,2021,11,25,20,22,2,2021,0
289,77120,44516.34682,89046.05288,1264.768,1388.16,1727.488,1789.184,1943.424,1048.832,1758.336,1696.64,894.592,277.632,987.136,1511.552,1079.68,863.744,1110.528,370.176,154.24,1326.464,1480.704,1419.008,215.936,1357.312,1295.616,524.416,1233.92,1141.376,740.352,462.72,956.288,832.896,771.2,709.504,1203.072,493.568,925.44,401.024,678.656,647.808,586.112,185.088,431.872,308.48,616.96,555.264,339.328,123.392,246.784,92.544,30.848,61.696,3435,32,308480,10000,63682.08276,1.527002354,0.073317352,1.512033279,63683.63857,1.527522103,0.073006211,1.512034716,11,25,21,22,2,2021,11,25,21,22,2,2021,0
290,77120,44516.34682,89046.05288,740.352,2652.928,2313.6,1850.88,1943.424,277.632,832.896,1542.4,1388.16,401.024,1912.576,1110.528,2436.992,647.808,524.416,1172.224,709.504,771.2,678.656,1295.616,2066.816,1573.248,1048.832,1326.464,1141.376,586.112,1449.856,2406.144,1665.792,1480.704,802.048,1357.312,1079.68,1696.64,1264.768,1017.984,1419.008,154.24,925.44,956.288,616.96,370.176,308.48,185.088,339.328,555.264,123.392,92.544,30.848,61.696,3383,32,308480,10000,63680.50666,1.527315637,0.072979606,1.512220588,63667.67177,1.527259701,0.073022519,1.512208766,11,25,21,22,2,2021,11,25,21,22,2,2021,0
291,77122.25,44517.6456,89048.65083,1357.3516,1604.1428,1696.6895,1634.9917,1326.5027,1480.7472,1789.2362,1141.4093,1388.2005,1542.445,1511.5961,1758.3873,1264.8049,586.1291,1233.956,555.2802,647.8269,863.7692,1018.0137,1172.2582,987.1648,1048.8626,1449.8983,956.3159,1079.7115,1110.5604,894.6181,1203.1071,308.489,832.9203,802.0714,401.0357,678.6758,771.2225,925.467,524.4313,740.3736,709.5247,493.5824,616.978,431.8846,277.6401,462.7335,370.1868,185.0934,215.9423,154.2445,123.3956,92.5467,61.6978,1675,32,308489,10000,63666.11352,1.527101416,0.073333145,1.511939851,63673.23168,1.527310666,0.073139764,1.512025101,11,25,22,22,2,2021,11,25,22,22,2,2021,0
292,77122.25,44517.6456,89048.65083,1295.6538,894.6181,586.1291,1141.4093,1820.0851,1758.3873,1511.5961,1480.7472,1048.8626,987.1648,1604.1428,1727.5384,1233.956,1449.8983,1172.2582,740.3736,863.7692,1974.3296,370.1868,1264.8049,401.0357,1388.2005,1018.0137,925.467,802.0714,709.5247,956.3159,524.4313,1634.9917,1203.1071,1110.5604,462.7335,1079.7115,493.5824,771.2225,832.9203,431.8846,678.6758,616.978,555.2802,277.6401,215.9423,308.489,339.3379,185.0934,154.2445,123.3956,30.8489,92.5467,61.6978,2477,32,308489,10000,63677.09369,1.527423338,0.072892566,1.512248907,63680.38961,1.527315557,0.072954459,1.512251941,11,25,22,22,2,2021,11,25,22,22,2,2021,0
293,77120,44516.34682,89046.05288,1758.336,1357.312,1449.856,1388.16,1573.248,1511.552,1604.096,1326.464,1295.616,1264.768,1110.528,1419.008,678.656,1233.92,1141.376,1079.68,987.136,1172.224,832.896,956.288,1048.832,802.048,925.44,401.024,863.744,616.96,894.592,1203.072,740.352,647.808,709.504,431.872,370.176,586.112,1017.984,555.264,308.48,771.2,524.416,462.72,493.568,339.328,277.632,246.784,215.936,185.088,154.24,123.392,92.544,61.696,2358,32,308480,10000,63693.14592,1.527041396,0.073538519,1.511728946,63676.07336,1.527155414,0.073318797,1.511917605,11,25,23,22,2,2021,11,25,23,22,2,2021,1
294,77117.5,44514.90373,89043.16628,1048.798,1634.891,1881.667,1604.044,1511.503,2066.749,1295.574,925.41,1357.268,1079.645,1264.727,1819.973,1141.339,832.869,956.257,1449.809,1326.421,1203.033,709.481,678.634,740.328,894.563,771.175,1110.492,431.858,987.104,1727.432,863.716,1172.186,1017.951,586.093,308.47,555.246,802.022,401.011,493.552,616.94,462.705,277.623,370.164,524.399,185.082,215.929,647.787,154.235,123.388,246.776,92.541,30.847,61.694,2993,32,308470,10000,63684.09796,1.527270938,0.073104778,1.512098059,63675.45716,1.52718643,0.073186928,1.512058621,11,25,24,22,2,2021,11,25,24,22,2,2021,0
295,77120,44516.34682,89046.05288,1419.008,1079.68,1573.248,1388.16,1172.224,1449.856,1665.792,1542.4,1141.376,925.44,1295.616,1264.768,1357.312,1326.464,1203.072,246.784,1480.704,1233.92,987.136,832.896,1017.984,802.048,863.744,1110.528,894.592,1048.832,678.656,586.112,555.264,431.872,524.416,339.328,616.96,740.352,771.2,709.504,956.288,462.72,308.48,647.808,493.568,401.024,370.176,277.632,215.936,185.088,154.24,123.392,92.544,61.696,1578,32,308480,10000,63684.40921,1.527349737,0.073171484,1.51195678,63672.30037,1.527498672,0.072939865,1.512134368,11,25,24,22,2,2021,11,25,24,22,2,2021,0
296,77120,44516.34682,89046.05288,1604.096,2221.056,1974.272,1696.64,462.72,2344.448,2005.12,2282.752,1727.488,2375.296,1573.248,1758.336,2683.776,678.656,2066.816,1388.16,1789.184,2467.84,401.024,1850.88,1542.4,2406.144,1419.008,1634.944,1048.832,1357.312,956.288,1943.424,1203.072,493.568,925.44,894.592,1017.984,1079.68,1264.768,1110.528,771.2,1480.704,709.504,832.896,1141.376,802.048,740.352,2159.36,370.176,616.96,647.808,92.544,61.696,30.848,3652,32,308480,10000,63669.14783,1.527512248,0.072908791,1.512162926,63661.95802,1.52741302,0.072871969,1.512282176,11,25,24,22,2,2021,11,25,24,22,2,2021,0
297,77120,44516.34682,89046.05288,1604.096,1295.616,1511.552,1388.16,1542.4,1634.944,1141.376,1110.528,1203.072,1573.248,1326.464,1758.336,1480.704,771.2,1079.68,925.44,1419.008,1264.768,802.048,832.896,308.48,1017.984,1172.224,956.288,246.784,1048.832,709.504,863.744,987.136,740.352,339.328,616.96,555.264,894.592,678.656,586.112,431.872,524.416,493.568,462.72,401.024,647.808,370.176,277.632,215.936,185.088,154.24,123.392,92.544,61.696,1610,32,308480,10000,63659.15165,1.527301042,0.073130651,1.512043558,63667.5547,1.527259621,0.072997377,1.512240125,11,25,25,22,2,2021,11,25,25,22,2,2021,0
298,77122.25,44517.6456,89048.65083,1789.2362,1850.934,493.5824,1295.6538,832.9203,1419.0494,1388.2005,987.1648,1141.4093,2190.2719,1542.445,2005.1785,956.3159,616.978,1079.7115,1881.7829,925.467,1449.8983,1048.8626,1172.2582,1110.5604,1203.1071,1357.3516,771.2225,524.4313,1511.5961,1233.956,894.6181,740.3736,462.7335,863.7692,586.1291,1573.2939,709.5247,1758.3873,339.3379,370.1868,678.6758,308.489,1018.0137,215.9423,185.0934,431.8846,555.2802,401.0357,123.3956,246.7912,92.5467,30.8489,61.6978,3515,32,308489,10000,63653.67903,1.526904174,0.073675191,1.511660805,63641.52585,1.526817146,0.073862758,1.511492093,11,25,25,22,2,2021,11,25,25,22,2,2021,0
299,77120,44516.34682,89046.05288,1542.4,1820.032,894.592,1233.92,1573.248,1511.552,1419.008,987.136,1604.096,925.44,709.504,863.744,1141.376,740.352,1295.616,1017.984,1449.856,586.112,1696.64,524.416,1079.68,370.176,771.2,1203.072,678.656,1388.16,1264.768,802.048,1048.832,401.024,1172.224,1727.488,1110.528,462.72,832.896,956.288,555.264,616.96,493.568,431.872,308.48,277.632,339.328,215.936,185.088,154.24,123.392,30.848,92.544,61.696,2693,32,308480,10000,63690.2219,1.527479431,0.072912688,1.512182349,63694.97055,1.527356946,0.072855776,1.512343992,11,25,26,22,2,2021,11,25,26,22,2,2021,1
300,77122.25,44517.6456,89048.65083,1789.2362,956.3159,1604.1428,1449.8983,1233.956,1141.4093,1326.5027,1820.0851,1419.0494,1295.6538,555.2802,1357.3516,1203.1071,740.3736,1110.5604,987.1648,1048.8626,1264.8049,1079.7115,1511.5961,832.9203,616.978,863.7692,678.6758,802.0714,925.467,1388.2005,1172.2582,1018.0137,894.6181,771.2225,462.7335,647.8269,401.0357,370.1868,709.5247,493.5824,586.1291,431.8846,524.4313,308.489,185.0934,215.9423,277.6401,339.3379,154.2445,123.3956,92.5467,30.8489,61.6978,2336,32,308489,10000,63678.75468,1.527078658,0.073248901,1.512061666,63677.60345,1.527345091,0.073002112,1.512170721,11,25,26,22,2,2021,11,25,26,22,2,2021,1
301,77120,44516.34682,89046.05288,1696.64,1295.616,1511.552,1419.008,1326.464,1233.92,1357.312,1480.704,1573.248,1264.768,1203.072,987.136,1388.16,1727.488,1449.856,1079.68,925.44,1172.224,894.592,832.896,1141.376,1110.528,802.048,1017.984,709.504,678.656,1048.832,863.744,740.352,616.96,771.2,339.328,493.568,956.288,462.72,524.416,277.632,586.112,431.872,555.264,401.024,185.088,647.808,370.176,308.48,215.936,154.24,123.392,92.544,61.696,1608,32,308480,10000,63668.2581,1.527260103,0.073148298,1.512051971,63663.91157,1.527492963,0.07286083,1.512236771,11,25,27,22,2,2021,11,25,27,22,2,2021,1
302,77120,44516.34682,89046.05288,1912.576,2221.056,1110.528,493.568,2344.448,2467.84,1480.704,1141.376,863.744,586.112,401.024,1388.16,925.44,771.2,1048.832,1542.4,1820.032,1727.488,2035.968,616.96,3023.104,462.72,1079.68,1573.248,1665.792,2159.36,2282.752,1604.096,2097.664,2190.208,1511.552,1295.616,802.048,1357.312,987.136,1264.768,2066.816,678.656,339.328,1419.008,1449.856,1696.64,1326.464,524.416,277.632,1017.984,956.288,92.544,61.696,30.848,3684,32,308480,10000,63672.6803,1.52746749,0.073021482,1.512056056,63673.56332,1.527106532,0.073210814,1.512088336,11,25,27,22,2,2021,11,25,27,22,2,2021,1
